Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2014,2014,2014,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,7289623,,7289623,,112923341,,,0
H4,2014,2014,2014,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,4560721,,4560721,,37194953,,,0
H4,2014,2014,2014,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,5372509,,5372509,,77922259,,,0
H4,2014,2014,2014,6,1,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,2844367,,2844367,,44692206,,,0
H4,2014,2014,2014,6,1,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,53544,,53544,,1008097,,,0
H4,2014,2014,2014,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,19815080,,19815080,,104360344,,,0
H4,2014,2014,2014,6,1,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,10745959,,10745959,,72400898,,,0
H4,2014,2014,2014,6,1,1,Import,842,USA,USA,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,13510438,,13510438,,124201781,,,0
H4,2014,2014,2014,6,1,2,Export,842,USA,USA,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,5568721,,5568721,,62438608,,,0
H4,2014,2014,2014,6,1,3,Re-Export,842,USA,USA,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,924528,,924528,,11510904,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,2398376,,2398376,,35472028,,,6
H4,2015,2015,2015,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,8261578,,8261578,,141499557,,,0
H4,2015,2015,2015,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,4902197,,4902197,,36218141,,,6
H4,2015,2015,2015,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,5299322,,5299322,,66449623,,,6
H4,2015,2015,2015,6,1,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,2862662,,2862662,,43216299,,,0
H4,2015,2015,2015,6,1,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,106616,,106616,,1798007,,,0
H4,2015,2015,2015,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,14007544,,14007544,,72683509,,,6
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,10632312,,10632312,,57429503,,,6
H4,2015,2015,2015,6,1,1,Import,842,USA,USA,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,14470966,,14470966,,130041162,,,0
H4,2015,2015,2015,6,1,2,Export,842,USA,USA,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,6136917,,6136917,,60597433,,,0
H4,2015,2015,2015,6,1,3,Re-Export,842,USA,USA,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,715017,,715017,,10053485,,,0
H4,2016,2016,2016,6,1,1,Import,156,China,CHN,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,2687970,,2687970,,36758242,,,6
H4,2016,2016,2016,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,8848416,,8848416,,158322519,,,0
H4,2016,2016,2016,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,5323452,,5323452,,39619457,,,6
H4,2016,2016,2016,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,6446661,,6446661,,75280011,,,0
H4,2016,2016,2016,6,1,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,2584016,,2584016,,39227994,,,0
H4,2016,2016,2016,6,1,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,80487,,80487,,1458419,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,10523273,,10523273,,52502739,,,0
H4,2016,2016,2016,6,1,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,12451997,,12451997,,64183378,,,0
H4,2016,2016,2016,6,1,1,Import,842,USA,USA,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,15214246,,15214246,,139598830,,,0
H4,2016,2016,2016,6,1,2,Export,842,USA,USA,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,7520573,,7520573,,76806454,,,0
H4,2016,2016,2016,6,1,3,Re-Export,842,USA,USA,0,World,WLD,,,,,,,,090230,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",8,Weight in kilograms,,,1068215,,1068215,,14523942,,,0
H4,2014,2014,2014,6,1,1,Import,156,China,CHN,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,15853484,,15853484,,51327532,,,6
H4,2014,2014,2014,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,39235573,,39235573,,160108096,,,0
H4,2014,2014,2014,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,36963838,,36963838,,123414235,,,0
H4,2014,2014,2014,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,13839225,,13839225,,78611045,,,0
H4,2014,2014,2014,6,1,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,25928380,,25928380,,123622140,,,0
H4,2014,2014,2014,6,1,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,24738,,24738,,558601,,,0
H4,2014,2014,2014,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,136605941,,136605941,,476686848,,,0
H4,2014,2014,2014,6,1,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,45706,,45706,,392589,,,0
H4,2014,2014,2014,6,1,1,Import,842,USA,USA,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,99410578,,99410578,,226179050,,,0
H4,2014,2014,2014,6,1,2,Export,842,USA,USA,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,2807089,,2807089,,13105619,,,0
H4,2014,2014,2014,6,1,3,Re-Export,842,USA,USA,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,638065,,638065,,2486154,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,17831949,,17831949,,57949271,,,6
H4,2015,2015,2015,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,38501545,,38501545,,183494155,,,0
H4,2015,2015,2015,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,35574266,,35574266,,114006025,,,0
H4,2015,2015,2015,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,12309751,,12309751,,62904385,,,0
H4,2015,2015,2015,6,1,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,24243561,,24243561,,111445924,,,0
H4,2015,2015,2015,6,1,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,29150,,29150,,626023,,,0
H4,2015,2015,2015,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,144639252,,144639252,,507650672,,,6
H4,2015,2015,2015,6,1,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,472445,,472445,,2621017,,,0
H4,2015,2015,2015,6,1,1,Import,842,USA,USA,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,96494083,,96494083,,206335525,,,0
H4,2015,2015,2015,6,1,2,Export,842,USA,USA,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,3018149,,3018149,,15684648,,,0
H4,2015,2015,2015,6,1,3,Re-Export,842,USA,USA,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,384209,,384209,,1566380,,,0
H4,2016,2016,2016,6,1,1,Import,156,China,CHN,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,18162363,,18162363,,63096243,,,6
H4,2016,2016,2016,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,43187677,,43187677,,214097414,,,0
H4,2016,2016,2016,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,36464132,,36464132,,111682107,,,0
H4,2016,2016,2016,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,11056113,,11056113,,62677344,,,0
H4,2016,2016,2016,6,1,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,23218088,,23218088,,106310210,,,0
H4,2016,2016,2016,6,1,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,62433,,62433,,1102442,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,139737346,,139737346,,444776942,,,0
H4,2016,2016,2016,6,1,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,480278,,480278,,1491085,,,0
H4,2016,2016,2016,6,1,1,Import,842,USA,USA,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",1,No Quantity,,,0,,98368528,,199595905,,,6
H4,2016,2016,2016,6,1,2,Export,842,USA,USA,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,3013016,,3013016,,15154175,,,0
H4,2016,2016,2016,6,1,3,Re-Export,842,USA,USA,0,World,WLD,,,,,,,,090240,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",8,Weight in kilograms,,,758013,,758013,,3110000,,,0
